CPU,Time,N0 free,N2 free,N4 free,N6 free,Copy: Best,Copy: Avg,Copy: Min,Copy: Max,Scale: Best,Scale: Avg,Scale: Min,Scale: Max,Add: Best,Add: Avg,Add: Min,Add: Max,Triad: Best,Triad: Avg,Triad: Min,Triad: Max
22,1476151817.120968,3659,1600,1482,7073,2041.1,0.196373,0.195974,0.196674,2042.1,0.196209,0.195881,0.196591,2033.5,0.295448,0.295065,0.295729,2033.3,0.295455,0.295091,0.295814
26,1476151822.446249,3660,1601,1483,7075,4111.4,0.099389,0.097290,0.108778,4144.5,0.099008,0.096513,0.108318,4356.9,0.140043,0.137712,0.152722,4364.8,0.141031,0.137464,0.152523
39,1476151828.3075373,3660,1601,1483,7075,3641.7,0.110682,0.109840,0.110998,3679.7,0.110228,0.108705,0.110718,3916.3,0.155056,0.153205,0.155861,3928.1,0.154559,0.152746,0.155339
6,1476152106.6630273,3659,1597,1484,7076,4665.7,0.091924,0.085732,0.099177,4952.3,0.088055,0.080770,0.093616,5227.0,0.122663,0.114789,0.128424,5239.7,0.122414,0.114510,0.127823
17,1476152113.9684696,3665,1596,1485,7076,2980.8,0.135267,0.134192,0.136743,2978.1,0.135141,0.134314,0.136541,3028.0,0.199581,0.198152,0.201475,3031.1,0.199371,0.197945,0.201155
32,1476152120.0641515,3665,1596,1485,7077,3599.9,0.111576,0.111114,0.112092,3606.9,0.111051,0.110899,0.111335,3868.8,0.155480,0.155088,0.156008,3869.0,0.155420,0.155077,0.155763
47,1476152126.2025075,3664,1597,1485,7077,3518.0,0.113935,0.113700,0.114146,3526.8,0.113611,0.113416,0.113893,3791.7,0.158383,0.158242,0.158973,3793.0,0.158331,0.158186,0.158801
0,1476152406.1590147,3631,1595,1491,7074,5728.4,0.075868,0.069827,0.081018,5720.1,0.076126,0.069929,0.081336,6490.7,0.101942,0.092440,0.106529,6443.6,0.101438,0.093115,0.105315
18,1476152416.8091795,3636,1594,1494,7076,2041.0,0.196197,0.195981,0.196355,2042.4,0.196091,0.195852,0.196382,2033.5,0.295319,0.295060,0.295524,2032.8,0.295266,0.295165,0.295366
32,1476152423.0246205,3639,1596,1495,7078,3581.5,0.115440,0.111685,0.118870,3599.7,0.115325,0.111119,0.118494,3863.2,0.162743,0.155311,0.168923,3864.7,0.162285,0.155250,0.167906
38,1476152428.7171545,3709,1597,1496,7081,3936.5,0.107710,0.101612,0.112713,3964.9,0.108245,0.100886,0.115575,4184.3,0.151100,0.143392,0.162038,4184.9,0.151077,0.143374,0.165252
3,1476152705.3943818,3822,1624,1554,7082,5750.9,0.078268,0.069554,0.093716,5718.8,0.076154,0.069944,0.088412,6136.6,0.103918,0.097774,0.109619,6349.9,0.105021,0.094489,0.124983
15,1476152712.8206637,3825,1628,1544,7077,2947.8,0.138099,0.135695,0.142066,2950.3,0.137710,0.135581,0.141265,2998.3,0.202366,0.200115,0.205152,2995.1,0.202838,0.200326,0.206977
24,1476152718.408722,3631,1630,1514,7027,4100.5,0.104942,0.097548,0.109011,4125.6,0.105377,0.096955,0.115775,4338.4,0.147752,0.138300,0.153201,4344.2,0.146871,0.138115,0.152514
38,1476152724.1590474,3643,1630,1514,7031,3974.9,0.109034,0.100632,0.113779,3999.7,0.107696,0.100007,0.116907,4222.6,0.152362,0.142094,0.159310,4229.3,0.154723,0.141866,0.174343
0,1476153007.9587867,3276,1626,1542,7077,5570.3,0.112310,0.071810,0.131108,5365.5,0.110281,0.074550,0.124313,6114.9,0.140184,0.098121,0.163221,6517.2,0.144615,0.092064,0.160906
17,1476153015.775113,3286,1623,1541,7083,2934.6,0.143479,0.136304,0.147652,2913.1,0.145245,0.137311,0.150291,2990.0,0.206503,0.200669,0.210710,3016.9,0.205700,0.198881,0.209037
26,1476153026.010108,3287,1624,1542,7084,2095.3,0.193690,0.190904,0.205301,2223.2,0.184698,0.179924,0.209664,2356.0,0.272434,0.254666,0.282311,2210.4,0.274002,0.271447,0.281449
38,1476153033.1801698,3285,1624,1542,7085,3591.8,0.135595,0.111364,0.140098,3608.3,0.138566,0.110857,0.142608,3463.6,0.187236,0.173229,0.190828,3717.4,0.186393,0.161402,0.193218
6,1476153307.1610937,4095,1688,1729,7236,4675.5,0.092344,0.085553,0.097403,4942.7,0.088622,0.080928,0.093443,5228.3,0.122075,0.114759,0.128374,5210.2,0.121756,0.115158,0.127870
20,1476153317.888992,4098,1691,1730,7236,2042.7,0.196097,0.195822,0.196778,2043.5,0.196087,0.195747,0.196756,2037.6,0.294736,0.294466,0.294926,2036.1,0.294826,0.294685,0.295040
33,1476153324.4815977,3984,1692,1730,7237,3571.0,0.119622,0.112015,0.129371,3596.5,0.115033,0.111219,0.118917,3850.3,0.161200,0.155832,0.169082,3843.8,0.163288,0.156095,0.175220
40,1476153330.1971724,3999,1692,1729,7237,3985.0,0.106972,0.100377,0.120935,3994.2,0.110185,0.100146,0.130176,4225.8,0.150858,0.141985,0.169985,4222.5,0.150281,0.142096,0.172275
7,1476153607.0757763,4020,1687,1722,7231,4647.2,0.096824,0.086074,0.112289,4472.9,0.096531,0.089428,0.104483,5171.2,0.127580,0.116028,0.144277,5170.0,0.125496,0.116053,0.132379
19,1476153617.8693783,3990,1689,1725,7231,2036.1,0.196739,0.196450,0.198039,2037.5,0.196886,0.196323,0.198886,2031.7,0.295640,0.295320,0.296681,2031.4,0.295612,0.295358,0.296240
34,1476153624.1104453,3991,1691,1726,7233,3580.4,0.117721,0.111720,0.125443,3603.8,0.115780,0.110994,0.128384,3844.1,0.159893,0.156084,0.169002,3850.1,0.160542,0.155841,0.168227
43,1476153630.653415,4004,1690,1727,7232,3502.4,0.118683,0.114208,0.130857,3501.1,0.122201,0.114251,0.136394,3768.8,0.168948,0.159201,0.187498,3773.1,0.166666,0.159022,0.178763
11,1476153906.049015,4092,1688,1730,7232,4696.1,0.092424,0.085177,0.097092,4928.3,0.091086,0.081163,0.097197,5203.5,0.124528,0.115308,0.130381,5178.4,0.124102,0.115865,0.130947
19,1476153916.7109277,4021,1678,1714,7227,2044.3,0.196589,0.195665,0.199375,2046.1,0.196048,0.195494,0.196874,2037.3,0.295956,0.294507,0.305284,2037.4,0.295148,0.294492,0.297344
29,1476153922.0975955,3863,1682,1703,7230,4122.0,0.100341,0.097041,0.108472,4147.9,0.100212,0.096434,0.111720,4364.4,0.143287,0.137475,0.160018,4370.9,0.142747,0.137273,0.154739
42,1476153928.5594218,3857,1681,1704,7231,3382.8,0.119807,0.118244,0.120428,3414.1,0.119674,0.117160,0.120752,3613.8,0.169823,0.166032,0.170974,3618.2,0.169295,0.165829,0.170447
5,1476154205.8854012,3805,1694,1727,7231,5607.1,0.075832,0.071338,0.078548,5789.7,0.075256,0.069088,0.078843,6547.5,0.100730,0.091638,0.104963,6487.5,0.100002,0.092486,0.103064
17,1476154213.1200454,3815,1693,1729,7235,2994.7,0.133886,0.133567,0.134221,2991.4,0.133964,0.133716,0.134432,3039.1,0.197768,0.197426,0.198241,3039.8,0.197695,0.197382,0.198430
31,1476154219.1195827,3815,1694,1730,7236,3604.8,0.111369,0.110964,0.111579,3613.3,0.110982,0.110703,0.111140,3873.8,0.154959,0.154886,0.155060,3877.1,0.154851,0.154753,0.154956
39,1476154224.9873416,3815,1695,1730,7236,3832.7,0.110204,0.104366,0.111084,3697.3,0.110425,0.108187,0.110929,3901.7,0.155360,0.153780,0.155777,3905.8,0.154941,0.153616,0.155360
3,1476154505.5299006,3754,1696,1732,7229,5810.3,0.076740,0.068843,0.088745,5797.8,0.075925,0.068992,0.088698,6467.0,0.099672,0.092779,0.105150,6479.8,0.099469,0.092596,0.105738
14,1476154512.8348312,3755,1697,1732,7234,2979.2,0.134718,0.134264,0.136086,2976.9,0.134743,0.134366,0.135588,3022.3,0.199042,0.198526,0.200408,3024.2,0.199236,0.198399,0.202877
31,1476154518.8403406,3721,1698,1733,7235,3596.9,0.111357,0.111208,0.111533,3611.8,0.111086,0.110748,0.111329,3876.6,0.154918,0.154776,0.155146,3879.0,0.155155,0.154680,0.158261
44,1476154525.0406272,3720,1698,1734,7235,3508.0,0.114235,0.114025,0.114811,3518.4,0.113818,0.113687,0.113956,3774.9,0.159186,0.158946,0.159480,3778.3,0.159004,0.158801,0.159136
5,1476154805.9082866,3776,1693,1733,7218,5754.5,0.075935,0.069510,0.080478,5686.1,0.075423,0.070347,0.080044,6528.7,0.099724,0.091902,0.104181,6519.6,0.100223,0.092030,0.104727
23,1476154816.540834,3781,1697,1734,7217,2045.1,0.196036,0.195592,0.196901,2046.7,0.195877,0.195433,0.196970,2039.1,0.294736,0.294242,0.295587,2038.9,0.294708,0.294272,0.295361
34,1476154822.6414835,3788,1699,1736,7219,3591.3,0.113484,0.111381,0.119096,3606.4,0.112460,0.110915,0.115872,3875.4,0.157671,0.154822,0.162680,3874.6,0.157103,0.154856,0.166328
37,1476154828.371352,3781,1699,1737,7219,4005.6,0.108190,0.099859,0.111828,4023.2,0.107307,0.099424,0.110990,4240.9,0.151238,0.141479,0.157715,4249.3,0.150534,0.141199,0.155274
11,1476155106.7820768,3771,1696,1739,7219,4643.0,0.092342,0.086151,0.097736,4943.5,0.088966,0.080915,0.093994,5194.4,0.124788,0.115509,0.128664,5223.4,0.123701,0.114867,0.128378
22,1476155117.4741652,3772,1700,1738,7218,2038.6,0.196591,0.196217,0.197597,2037.6,0.196496,0.196309,0.196743,2031.5,0.295637,0.295345,0.295926,2031.0,0.295658,0.295417,0.295946
31,1476155123.6182947,3773,1702,1739,7219,3585.4,0.114166,0.111565,0.118805,3603.9,0.113694,0.110990,0.118835,3858.9,0.160191,0.155485,0.169166,3860.5,0.160225,0.155422,0.173597
38,1476155129.4479313,3761,1702,1739,7219,3987.3,0.107466,0.100319,0.111078,4005.8,0.107718,0.099856,0.113032,4226.4,0.151972,0.141964,0.159891,4227.6,0.150694,0.141924,0.155377
6,1476155408.9106092,3206,1694,1738,7213,3351.9,0.151875,0.119334,0.158578,3428.3,0.148617,0.116676,0.156190,3283.2,0.195799,0.182746,0.201576,3367.7,0.194949,0.178163,0.200095
16,1476155417.1906483,3210,1703,1738,7218,2697.4,0.155404,0.148289,0.161091,2775.9,0.156443,0.144097,0.162713,2832.3,0.217384,0.211840,0.222417,2839.8,0.217263,0.211285,0.221516
33,1476155426.129732,3210,1704,1737,7219,2512.6,0.167455,0.159198,0.188382,2451.1,0.171159,0.163193,0.189466,2757.3,0.234412,0.217604,0.277714,2732.8,0.234962,0.219556,0.276517
46,1476155435.439217,3210,1704,1738,7219,2572.8,0.173823,0.155475,0.188975,2528.4,0.175774,0.158204,0.190590,2736.6,0.255441,0.219250,0.279117,2688.7,0.257312,0.223156,0.278197
11,1476155706.7563834,3773,1700,1734,7224,4683.7,0.091608,0.085402,0.105356,4995.9,0.087096,0.080066,0.094127,5239.4,0.121010,0.114517,0.132711,5248.8,0.120487,0.114312,0.131081
12,1476155714.9316778,3776,1700,1737,7223,2937.8,0.136621,0.136156,0.137276,2939.1,0.136618,0.136094,0.137477,2982.1,0.201540,0.201198,0.201852,2986.6,0.201398,0.200900,0.201840
24,1476155720.3716314,3777,1701,1738,7223,4123.1,0.097457,0.097014,0.098375,4152.1,0.096585,0.096336,0.097461,4372.5,0.137516,0.137221,0.138692,4375.7,0.137462,0.137120,0.138627
36,1476155726.014631,3777,1701,1738,7224,3997.8,0.103872,0.100055,0.111722,4019.1,0.103430,0.099524,0.111121,4233.5,0.146465,0.141728,0.155772,4241.0,0.146654,0.141476,0.155284
1,1476156005.554569,3765,1699,1733,7216,5786.1,0.076159,0.069131,0.080251,5740.6,0.075349,0.069679,0.079795,6456.3,0.102366,0.092932,0.106804,6483.7,0.101399,0.092539,0.103748
20,1476156016.175208,3768,1704,1737,7216,2046.2,0.195550,0.195489,0.195607,2049.5,0.195406,0.195170,0.195528,2039.4,0.294396,0.294204,0.294839,2039.1,0.294401,0.294250,0.294532
35,1476156022.1838973,3770,1705,1738,7218,3595.7,0.111725,0.111245,0.112235,3613.5,0.111018,0.110696,0.111301,3878.1,0.155054,0.154713,0.155602,3875.5,0.155042,0.154817,0.155525
39,1476156027.7717369,3770,1705,1738,7218,3997.6,0.105244,0.100060,0.110719,4021.2,0.104715,0.099473,0.111006,4237.1,0.148085,0.141607,0.155912,4237.5,0.148506,0.141594,0.155017
0,1476156305.2479978,3761,1701,1738,7227,5760.7,0.075397,0.069436,0.078834,5678.2,0.074493,0.070445,0.076939,6337.7,0.099879,0.094672,0.104023,6416.8,0.100030,0.093505,0.103798
14,1476156312.4904914,3774,1701,1741,7227,2988.3,0.134058,0.133854,0.134288,2986.4,0.134164,0.133940,0.134553,3036.2,0.197970,0.197617,0.198177,3036.0,0.197908,0.197629,0.198214
34,1476156318.5025995,3775,1701,1742,7227,3593.0,0.111725,0.111329,0.113401,3606.5,0.111242,0.110910,0.112335,3874.6,0.155077,0.154856,0.155561,3877.8,0.154969,0.154727,0.155472
42,1476156325.0251555,3779,1701,1742,7227,3316.7,0.120701,0.120602,0.120805,3322.8,0.120513,0.120382,0.120694,3503.7,0.171349,0.171245,0.171460,3517.8,0.170633,0.170562,0.170682
3,1476156605.6047328,4062,1734,1746,7229,5807.2,0.075977,0.068880,0.078544,5731.5,0.075035,0.069790,0.079212,6489.6,0.100217,0.092455,0.104342,6508.8,0.100232,0.092183,0.103190
19,1476156616.2148821,4065,1740,1745,7233,2047.1,0.195570,0.195400,0.196025,2048.5,0.195394,0.195261,0.195567,2039.9,0.294298,0.294131,0.294445,2040.0,0.294276,0.294121,0.294456
33,1476156622.2147338,4062,1741,1746,7234,3596.5,0.111330,0.111219,0.111500,3617.1,0.110793,0.110586,0.111153,3875.0,0.154922,0.154838,0.155059,3881.4,0.154743,0.154584,0.154843
45,1476156628.3514304,4061,1741,1747,7234,3518.1,0.113975,0.113698,0.114244,3528.9,0.113583,0.113350,0.113812,3790.8,0.158316,0.158278,0.158380,3794.3,0.158225,0.158132,0.158334
0,1476156906.049488,4062,1736,1754,7228,5806.0,0.074788,0.068894,0.078371,5799.3,0.074070,0.068974,0.076673,6512.5,0.099588,0.092131,0.103501,6558.3,0.099046,0.091487,0.103104
14,1476156913.284891,4062,1741,1752,7228,2991.8,0.133877,0.133699,0.134106,2988.9,0.133949,0.133827,0.134150,3037.3,0.197784,0.197544,0.198004,3039.2,0.197679,0.197422,0.197894
29,1476156918.9698741,4062,1741,1753,7229,4111.0,0.103278,0.097299,0.108618,4133.3,0.103483,0.096775,0.108500,4366.2,0.145429,0.137420,0.152357,4369.6,0.145265,0.137311,0.151795
44,1476156925.3501582,4062,1741,1753,7229,3465.4,0.118151,0.115428,0.120540,3493.8,0.117302,0.114490,0.120398,3727.8,0.166003,0.160951,0.171019,3736.2,0.165545,0.160590,0.170334
6,1476157206.148087,4010,1737,1749,7234,4628.8,0.091837,0.086415,0.096972,4938.5,0.088478,0.080997,0.093596,5202.1,0.123153,0.115338,0.129619,5219.0,0.122430,0.114964,0.128555
12,1476157213.413096,4018,1739,1749,7236,2991.4,0.134626,0.133716,0.136886,2987.8,0.134977,0.133876,0.137376,3038.2,0.198723,0.197488,0.201524,3040.4,0.198535,0.197341,0.201262
25,1476157218.9287558,4018,1740,1749,7237,4121.2,0.098691,0.097060,0.104791,4151.1,0.097611,0.096359,0.102505,4363.8,0.139186,0.137496,0.145328,4372.8,0.138671,0.137212,0.143949
41,1476157224.7256353,4018,1740,1749,7238,3866.3,0.109543,0.103459,0.110690,3783.3,0.110046,0.105728,0.110909,4152.8,0.154251,0.144482,0.155703,4151.4,0.153795,0.144531,0.155142
9,1476157506.2018042,4047,1739,1750,7237,4342.1,0.095169,0.092121,0.097285,4417.7,0.092154,0.090544,0.093485,4764.6,0.127180,0.125928,0.127886,4783.8,0.126637,0.125423,0.127433
23,1476157516.813504,4050,1739,1752,7237,2047.3,0.195460,0.195378,0.195521,2049.5,0.195266,0.195169,0.195382,2040.2,0.294154,0.294085,0.294237,2040.7,0.294153,0.294016,0.294281
26,1476157522.4739223,4052,1739,1753,7237,4108.9,0.103306,0.097350,0.108756,4146.5,0.102282,0.096466,0.108220,4362.0,0.144528,0.137552,0.152432,4370.3,0.144520,0.137289,0.152138
43,1476157528.8903456,4052,1739,1753,7237,3437.4,0.118943,0.116368,0.120300,3476.8,0.118408,0.115047,0.120327,3699.8,0.167716,0.162171,0.170914,3711.4,0.166994,0.161664,0.170311
1,1476157807.4768639,3950,1735,1747,7233,5344.1,0.101511,0.074849,0.154152,5505.8,0.115148,0.072651,0.194888,6361.1,0.142928,0.094323,0.230556,6368.8,0.154602,0.094209,0.227374
19,1476157818.6636345,3387,1734,1748,7234,1967.8,0.206462,0.203271,0.212613,2017.3,0.205606,0.198283,0.211137,2026.0,0.303665,0.296145,0.310316,1989.7,0.306166,0.301554,0.318081
31,1476157827.5747266,3377,1735,1749,7237,2476.6,0.166059,0.161513,0.177251,2532.0,0.170388,0.157980,0.194493,2724.6,0.229288,0.220213,0.260655,3011.4,0.226891,0.199245,0.251651
38,1476157835.8574092,3380,1735,1750,7238,2665.6,0.157922,0.150061,0.161094,2571.5,0.161602,0.155549,0.169790,2952.3,0.216635,0.203230,0.235985,3351.3,0.210850,0.179035,0.222288
3,1476158107.4877224,3463,1735,1742,7239,3920.3,0.114815,0.102033,0.117893,4043.0,0.113919,0.098937,0.118041,4053.3,0.152403,0.148029,0.154675,4121.4,0.151533,0.145582,0.153718
13,1476158115.3245735,3466,1735,1746,7239,2851.9,0.144887,0.140255,0.145927,2716.5,0.147642,0.147249,0.148066,2865.2,0.211328,0.209410,0.212813,2917.9,0.210134,0.205626,0.211141
29,1476158121.749834,3465,1735,1747,7239,4053.2,0.118836,0.098688,0.137052,4094.8,0.117313,0.097686,0.143937,4295.1,0.165566,0.139693,0.198170,4307.0,0.163563,0.139308,0.194152
43,1476158127.919581,4040,1735,1749,7240,3507.7,0.114280,0.114033,0.114538,3525.4,0.113891,0.113463,0.114292,3775.7,0.159523,0.158912,0.160001,3775.4,0.159399,0.158924,0.159695
7,1476158406.9305627,3971,1739,1744,7232,4641.8,0.092935,0.086173,0.101244,4888.5,0.089220,0.081824,0.094145,5180.9,0.124394,0.115811,0.131067,5204.9,0.123863,0.115277,0.128125
23,1476158417.5889263,3986,1733,1742,7230,2038.6,0.196402,0.196210,0.196620,2039.2,0.196237,0.196153,0.196365,2032.0,0.295376,0.295273,0.295481,2032.3,0.295305,0.295227,0.295375
31,1476158423.7672238,3990,1737,1745,7232,3584.0,0.114069,0.111607,0.118831,3601.0,0.113374,0.111079,0.118635,3857.6,0.161066,0.155539,0.174623,3864.0,0.158780,0.155278,0.168982
37,1476158429.8386059,3980,1738,1746,7233,3847.3,0.110140,0.103970,0.114630,3907.1,0.109134,0.102377,0.111314,4124.0,0.153864,0.145491,0.158552,4074.2,0.154324,0.147267,0.156549
11,1476158706.209762,3997,1729,1747,7239,4687.6,0.093192,0.085331,0.098045,4958.3,0.089977,0.080673,0.093885,5211.4,0.123863,0.115132,0.128556,5228.3,0.123221,0.114761,0.127647
16,1476158713.5370948,4003,1729,1740,7238,2973.0,0.135976,0.134546,0.138119,2969.9,0.136153,0.134684,0.137902,3019.1,0.200341,0.198737,0.202532,3019.2,0.200392,0.198729,0.203715
29,1476158719.0931847,3998,1730,1740,7238,4100.6,0.104526,0.097547,0.108845,4129.0,0.104007,0.096876,0.110537,4349.2,0.146727,0.137956,0.153259,4357.7,0.145324,0.137687,0.152425
36,1476158724.9108977,4002,1730,1740,7239,3986.3,0.104474,0.100344,0.111147,4005.8,0.104362,0.099854,0.112688,4226.6,0.148189,0.141958,0.164557,4236.3,0.146743,0.141633,0.155255
4,1476159005.2386012,4035,1731,1692,7240,5720.8,0.076096,0.069920,0.079386,5773.2,0.074772,0.069285,0.077310,6488.3,0.100711,0.092474,0.104276,6437.0,0.101039,0.093211,0.105768
21,1476159015.9009495,4028,1737,1689,7240,2039.8,0.196433,0.196101,0.196699,2039.3,0.196398,0.196142,0.196686,2033.4,0.295511,0.295079,0.295944,2032.3,0.295501,0.295225,0.295891
24,1476159021.2436187,4069,1761,1720,7266,4119.4,0.100425,0.097102,0.108605,4145.3,0.099878,0.096494,0.108196,4367.9,0.141078,0.137365,0.152841,4374.2,0.140809,0.137168,0.152359
40,1476159028.305745,4068,1762,1712,7266,3618.5,0.136471,0.110544,0.159415,3614.8,0.138715,0.110656,0.161395,3858.8,0.191812,0.155487,0.215443,3874.7,0.190926,0.154851,0.213750
7,1476159306.7469332,4020,1765,1757,7261,4527.6,0.093349,0.088348,0.098167,4805.9,0.092754,0.083231,0.106475,5181.9,0.127490,0.115787,0.140605,5185.1,0.125062,0.115717,0.136300
19,1476159317.431587,3999,1765,1736,7266,2036.3,0.196722,0.196430,0.197245,2038.4,0.196674,0.196230,0.197757,2031.8,0.295562,0.295299,0.295962,2031.9,0.295407,0.295294,0.295512
25,1476159323.148617,4011,1765,1724,7261,4062.3,0.106946,0.098466,0.113802,4112.6,0.106570,0.097262,0.112827,4336.3,0.153174,0.138367,0.166874,4335.5,0.150487,0.138392,0.160692
36,1476159328.974475,4019,1765,1730,7265,3962.6,0.110059,0.100945,0.121829,3987.2,0.109402,0.100320,0.118606,4206.9,0.150070,0.142623,0.156085,4206.1,0.149972,0.142649,0.157231
4,1476159605.8629107,3991,1763,1764,7258,5750.7,0.078273,0.069557,0.089709,5724.3,0.077493,0.069878,0.092278,6456.3,0.103192,0.092932,0.115803,6415.3,0.106732,0.093526,0.123264
17,1476159613.2456713,3992,1763,1769,7262,2971.4,0.136838,0.134615,0.140789,2969.3,0.136755,0.134711,0.140131,3016.1,0.201322,0.198933,0.206487,3018.2,0.201332,0.198795,0.205687
34,1476159619.5711107,3972,1764,1771,7263,3573.1,0.117482,0.111948,0.127916,3592.9,0.115462,0.111331,0.122537,3835.4,0.164619,0.156436,0.179903,3844.4,0.165852,0.156072,0.177565
38,1476159625.4871187,3934,1765,1771,7264,3974.6,0.109391,0.100640,0.124602,3990.6,0.108663,0.100235,0.118108,4214.3,0.153365,0.142372,0.165518,4191.2,0.153454,0.143157,0.164803
4,1476159905.89045,4075,1765,1769,7262,5849.7,0.072482,0.068380,0.078066,5836.1,0.072594,0.068539,0.076848,6574.3,0.096190,0.091264,0.103460,6582.2,0.095725,0.091155,0.102418
17,1476159913.267835,4077,1765,1772,7262,2926.3,0.137113,0.136691,0.137270,2931.0,0.137022,0.136474,0.137262,2980.4,0.201549,0.201314,0.201695,2983.6,0.201350,0.201097,0.201462
32,1476159919.311291,4076,1765,1773,7262,3593.9,0.111911,0.111301,0.112539,3603.7,0.111358,0.110996,0.112110,3863.9,0.156364,0.155283,0.157747,3863.1,0.156146,0.155316,0.157278
36,1476159924.6794143,4076,1765,1773,7262,4008.5,0.099941,0.099787,0.100081,4021.2,0.099574,0.099472,0.099705,4245.6,0.141464,0.141323,0.141523,4245.6,0.141394,0.141322,0.141470
3,1476160205.551944,4052,1759,1772,7262,5782.6,0.074924,0.069173,0.078865,5799.4,0.074785,0.068972,0.077614,6539.3,0.100463,0.091753,0.105182,6538.8,0.100138,0.091760,0.103041
13,1476160212.790726,4061,1764,1771,7261,2992.4,0.133899,0.133670,0.134283,2989.3,0.134143,0.133811,0.135665,3038.2,0.197989,0.197486,0.199974,3039.9,0.197681,0.197374,0.198114
30,1476160219.1679127,4063,1765,1773,7262,3418.9,0.118049,0.116996,0.118610,3450.1,0.117790,0.115939,0.118806,3640.7,0.167438,0.164802,0.168153,3666.8,0.166665,0.163629,0.167700
45,1476160225.3392642,4062,1766,1774,7262,3515.7,0.114201,0.113775,0.114815,3522.1,0.114030,0.113570,0.114393,3781.3,0.159497,0.158674,0.160277,3783.7,0.159310,0.158577,0.160247
2,1476160505.899623,4040,1761,1766,7265,5800.7,0.073761,0.068957,0.079068,5763.2,0.073994,0.069406,0.077609,6497.0,0.098882,0.092350,0.103821,6511.2,0.098596,0.092149,0.103442
22,1476160516.5670795,4039,1760,1765,7264,2038.3,0.196584,0.196246,0.196942,2040.7,0.196425,0.196010,0.196808,2032.7,0.295587,0.295177,0.295827,2032.4,0.295575,0.295212,0.295770
26,1476160522.0586772,4039,1762,1766,7264,4097.1,0.103396,0.097631,0.109134,4130.1,0.103011,0.096849,0.108664,4354.0,0.145020,0.137805,0.153001,4355.9,0.145948,0.137744,0.158635
43,1476160528.3035727,4038,1762,1767,7264,3503.4,0.115450,0.114176,0.121413,3513.9,0.114996,0.113835,0.120644,3757.7,0.161369,0.159671,0.168572,3761.0,0.162505,0.159534,0.174817
8,1476160805.9942436,4046,1752,1723,7257,4701.8,0.090778,0.085073,0.105441,4992.6,0.085006,0.080119,0.093388,5251.2,0.118928,0.114259,0.128231,5257.9,0.119376,0.114114,0.129447
